vehicle,route_id,route_no
d663780cf4a0f8fafa7fb9f2a42dda8baceacf6e09a3c883f250194ee6475a8f,133,93
ff01ad1b3d85b71bc38769bef5ad216010d23c55f17feca889bbf76f2c14d9ee,133,93
e738d8470a8d11a7a6d3dd7741f295c0dc3fd6779ed9d76ea7325fd1ee277891,133,93
b4790b1f3c2ee07eb883a4019bf8765742d485dab5c1289a698c389b1da56e7b,133,93
e798649d331eee164e634ec0dc22d63e27c8b19daa88acb264ffc4f76d797335,133,93
22172956b07d3bab7113aa8d74ab7c3921072273673404fed97ac7dd7d1c8d3a,133,93
a24cfe17d7ec0cc048034d8d57f3ff7eea4f222c9e957c94f3bf6fb95856fddf,133,93
ecfa8cf0366fae7b39a7f2548d30af2d9f9fd1c40ecbc0142baaaea12108b192,133,93
16c80ca73f614d4eadc7e12457063ac5494459e6c3ae77f9210f9f335ada822f,133,93
c731931c5e626d7bc050893239f95dcb0711c563abea131de06f323e7d36a76a,133,93
6949f1cac4225af57a047a23606c5a9819246afcdaa25d80ff04ae467e7ac746,133,93
8b9880b652b3c95fe95f3989f4fdda8e1dd6de51d7edfdf1f8c9bacf5795efb3,133,93
40166782dc982179e5d218a72bf5cd2b0352dc399ac7bb4297f3e9d0b1027edc,133,93
396e891b068d21baa33e483d69a7d6ee67b32863fb5fb01aecde8fd60fab0dd7,133,93
ba12fcfd1a4af9b841a7988d175e5ffbfa86a61e970c2f6bb685553808d18cd8,133,93
2c23f74367f8e9f735606ea32ca325ce39e7a58073e9922d34506bc7200dc9f1,133,93
99a9b1bf909445a4efcb5e4c18f0fffbe8952b1d85ce0287da8de774e5f03c80,133,93
9a8950905dda962c9a31e32a6bf79dabffd86f70fb8bd496163854a196e6caa0,133,93
57e554877517ad572cb5a0daa33eebb12f5e978520984db33ca9ba8bfe62284c,133,93
d0e74b5a90d462d4b5391f3eee77b108c443ebd214bea369d8f2131a39679cb8,133,93
760a34aa69d74a278ad6288cbed26b5f27de7165bcedaa4296461a1a35246f6e,133,93
41a02d1865f80851af89a18d746149b10f20d89fbb0d20925118e954ddc7074f,133,93
2da7414ecb477377d85ac180dc7596f34479b23e63168609d0345fc95ead62de,133,93
5400b1beff9c9e525faf9f3bb8a6ca07d42b85a9a3b974921dab6b829a9f391f,133,93
52bafa5eed54e985c88fa9735229eed5c3e9662b9f3d4b61aa6afef82bd884e4,133,93
bf21478679d311d2497fc6e0b6a113bb5a4ae160db68741dbbd205478d8274aa,133,93
4b3e3701499045820d85a5f023ca82940b50d4bb315ff08fc3f2e994a9d3631b,133,93
88558caf85763c5c4e5ea69becc0cd9b74a735fcc1cf21d0b0049a56dc1b55af,133,93
af622c9526d4706b8b7d15a89d1b28f77f9e6381e2ce6ace66859484feb62027,133,93
9517ef5de49b7fd26edf373aba1fa73f2c812c0d863b3767b8d9bdf595f6647e,133,93
0c5b026af2c9c454ccf613bae04327f02c175c1ec575a33d3056a5b688aa4953,133,93
d57015512b3a23eb75aff1f82c2009f1a96078887028bedb2b6426e5f76fbe55,133,93
8ce57e006d2aabada5c52cb6515f8caa5083309c295bffea23cee16bca9a884c,133,93
a2f879a4d587beb719d029cbe3c76fde36ca949adf1c4137b010a19534efa92d,133,93
d0fabd156e8b3ad4b5c32d7bc1ad6d6d266570a1ae7e16cf142a287598b53b25,133,93
a1139dffc7c4a464307a6822b22c84603f82155cf001076a37a57b22f76982ef,133,93
d1706dd504db596d7ae5931920326a8a7711d96c439187f967f256105d65ecae,133,93
745da542095667afdaabeabc282f9f1450aa5aa6f3ce15cb57c946b65c199372,133,93
5a8afe2425e61c66495b85d283babb34ec11e9e040c862250f45c885e8b6cfb4,133,93
62fde71bb0f1e1f0ba87270a1e4980f67891fd9e18f44c1e97e80ac54d70cfbc,133,93
3925613d43d58d4350e0959577de6b1960e8f986c56315fd62c8a1d01d4b8022,133,93
2dc885300a1639cbc1f7eb4da3111c8d8885abe80786867046925b90db427849,133,93
1de215b7f57a7d81596edd6da90358256bf06395dae0de3df30cd5bd499249a2,133,93
1910a75c581d49b38a6211c7751e40eac6b876c8c6a5782f56d043e19323b826,133,93
aa50d3c879a96a1514a1caf235c472128328958a63e6ea362dc794e04f253c61,133,93
d2449ecac2dab3878c0a838285d477f49fa7eb0a88b244fc0cddf3eeaf36eb38,133,93
a23c12b8ee83c7358c6c50e67dd89c0b8a2797dd9cf3d6c19b392f5af321dcf5,133,93
b3b9dcb989104f50e2145e3ac01649ab3b1037723d4a03dd917f3ca9750c6745,133,93
6d5e1b397e93fdff3497c23533a3f4f175912082ca8a1d78301e8eb4f17e1d52,133,93
ed8fdc6296464380c455746066df87d3cf16d2756a56556cb215d600482551de,133,93
55d12db5a1f57a1ffe558ca40dd399e97fbc91bb91bf805a0df9b7395e47b860,133,93
cbedf87743d171e36442092de395e7f261f01b06083eafbcd709bf776dcc96da,133,93
e950603dc5f1901648fb4730fc33b87626b1ab3d49dd0f991fe17b01014f2be8,133,93
a1c4f1f5d6eeb866d7830f8b5c59be30152626ddfc3846cbca11bff751754fb4,133,93
3ce0b76a1fa66b4fa5c954744179f95f7e475b2600d5262137cc1b1f0a45c825,133,93
5f167b330be3da64ffd55e6f844a2071d1e6cf0b1469ab1bcab979add01208aa,133,93
d7ea2e32acd4d703a4be1de7a9d88e3d0782bb50ec839c1c11ec17394b62e6e3,133,93
81533c76585a87bada7fdbdb8e62c8a06ecde6ca0fe0bcc406ca0502cc81c2ca,133,93
e0a9496362da61f65421321a5990ea3d577573aaee6c900fa2d1b6e592f0e9cb,133,93
54708de9c34cc31fa640a350daf85f00779e2d9fe687d21f8dedc9fdc9ea5da0,133,93
488f39133d17657ac535c6500cdbcb4b0da25403ae043dc5a7677417de474076,37,152
35654be67775c8024e1fc195dcda2d921fd2f0ee86890292ed014c692cbc2676,37,152
1d8910c2101a521add77e5a29db59d81ab3588a1e4b30505fcb4af08ac9f9e81,37,152
cfb54f2d7c889693ee46e4a4137da4f1a241f6ae2a345fe5da2c557573134f21,37,152
7135aad3f272f817d3d36d54627e655d623d9e49d317e6542781c9f8e7962079,37,152
93c5765dd772b503ad8fb65c62341531b2112811a981cee7118956b0bd696a49,37,152
28cc889a64fe609667438b8ad258b51111f6f8d3320dadcb5342cfe41a635e10,37,152
7f50ce729fb252941d0b1bc2d6280504e0f00636d35c4c9fdaaad607f98848ad,37,152
af358a6bdec066697903ccad62e0dd0acb050779013d20186efb2f04c30e36d1,37,152
15a91e6fb30c74ed22caf7887359a94bd30866cf5d16404d5b16e378e6bd6878,37,152
3b42177c0ff4999895f3c63e0b7b4dc916152ac28d499665c3ff2fc2a401daf1,37,152
9d53e69ddce8b174f69a89dc43dd6c805415d26b33e66ceac722c1059716cc42,37,152
aeaa58e4eef6a61b996e961706611ac7ca8a2b71329e756d83296a69634d7abf,37,152
baef3044c50f8e6640a352ff261099f4b13493f9a2835d61f53ce1b3582c2647,37,152
97daf6c1efb028b9ddbf4bd56af334d5849a1a7ed02aec2d9f366843d0c51e31,37,152
560bdd4901fd7d3b869c5d572be4f2d0867eefdf91581cfc80cd84469dd98a15,37,152
067b26197f6cfbaa374feb7bb4e1193be41e78689fb85d48a69b9843eaff92fa,37,152
93def878ba0e49cc6097eac85b63c6765a088439c3a229120e09c1970c589240,37,152
67de22c8dcd86ef88ba3f1969fcd9652f535f9e8a5bf78f9b7faeec6263fb90b,37,152
665a6296374f862602eb0ebc94c078acc99cc9a2ede2cf07fe9da072459a796e,37,152
07e28233960550d1d3fb25de6bdd62095eb16356ff62664037f9e823273546bf,37,152
6f1619afedb93a226bb3ebe1459f874237d85a81a7817637556e8aa8e7e6fee3,37,152
08c6c06155bb06ace06db813e1151ec94e3ef228e72855657b37075a69dd2f6f,37,152
2640efc1498126dcb429492878f3d9f0ae0d957bd9b2d822761eded8986c6621,37,152
a5d2d7b35f8d039743fa622720737a02a3ccdb53fbcc45a024b0c73944bc32ef,37,152
530d82d655f857257251355a64614f0ac70d72ab8d3233fb98e7c439cecf5214,37,152
29dc4c603e2b948e360f89f4b939a41a0e3056c7ffa8cd070325ff41f250c1b8,37,152
3a028ce34e790a5e87b0b4ff9e3d18f5683463ac2946a0bf0c05060e3b829ffa,37,152
0f8c1afadd3aadbe05296f244d8b7e813c7b46766c0ede0eb6de9c7995a96fbd,37,152
ecbc5aa581274151a77da87be48a8c1e89e8dc8e52645f51ec03f7e97be913fe,37,152
4eb332a0e727701c575d33021235322fa80e94a83ad73d82be6218744309b957,37,152
f19b9a3619c94c9081ddff4715a8c76cd09414b9dfe8ecf1c26df5a55cd4f3b1,37,152
d8b4c13c13e19f39ebfdf5617f9f0aafdf793c04ea2cf9928ba420cdb41d3167,37,152
832342d58f8589940ac5836be97bba479a03455609d96c825dc2535364b1990b,37,152
1a3ba478965c04a1631bdb8071b770ec47a58f737a60b11b0ff6644ac10d0e39,37,152
1ad4fc7ad4acf385b48ca392f887cb5d0d8a6cd4f1a097ad8dd295988690e818,37,152
d57f4d4d87d175ae748c42054f370a7dda96e180c1a516c8ce7f8bfa064198a9,37,152
56c1c8ac5f036ac5e7d461c609767c55b43f676cc0f45c603b98c8b4854db566,37,152
1b8af1945f29f935da60fcd6c7488654a4214876369b58f096ccc2d47771f90b,37,152
a1a7d82ff84defbd577da3cb3bdebed61627d5a1a6471483062b5ca679ae9786,37,152
c72b2cfe36aaf3baa5032788c42f903d730840bd456829c35eef83f96ae59410,37,152
c171f4e191ff3e9d8c5d4939414f843e158b84a63af6be676c31f559b1dc283d,32,148
c26240ffa1ada850ca55e096dd3c2bdeb47a9a6e75507fb9429e8e81b87cfdd9,32,148
8db057a60187416a89fbc8bc1b9c1b2b7a31abf733f00f636a268881e7fd4ee1,32,148
9f1e242f8cc7876b9fed85f48463f86eaaecd04fdbe83df8157846886c86595d,32,148
2c9cf7c8309746032189427f79dc02c3058c5266267bcb4406ee1270ead3e4af,32,148
1637d37b80690b63f6f9a9273815d509cc4ce4bd41c34cb99c464360bd9f310e,32,148
933fef707e85c8cd3569352304d845d5e8a74048193666efafc0e740e26169da,32,148
c2ceb47a19eaa386b7c2782bcaa71443b6cced21701030f553096c2c97cc28a2,32,148
9a788ee9300de0309ed3da5429a906aaebfb31cdcb8b71abaa93a5b02aae3a7d,32,148
a9b432ab2cc90fd1dbd81cbd90127967482f9c4b6461e6b051c4ec45c38d0b10,32,148
7b87eab2e48457f01ad3c4f7651935fa5643f02e52c109de9dacd582cc3a2d09,32,148
89feb605a489253faa885b503e70fe6ab7cff96a204003d4f407c090723e9834,32,148
bfda29f5123422e5ac304b96e07e79ef164054cf812b6ab3c0bb9ece9680e8cf,32,148
c8ba6fcf29cc495705ca07e27cbe71d3dfd775f1d70f81dda8a87e3ca814f6e6,32,148
33a2c41e8d5a867c25d58aacde0b7f6bae86a7dc5e7e8f5a13cbbf3b16193c25,32,148
640d09c411aeda4b065160902d4cd8d6ad04f493bb867de8b997e934d2ec91fc,32,148
9dc426dcc25d094306e071ca65068f41270027c6b29f92bc314fdedc938f5181,32,148
2f6c5d8bd7bb577a4d6070c0e0211895482df393e82029a43ec2febd7c0bc5c4,32,148
adddac74e9061fc94cbde8da998cb5db30077580956f05cfe03b2ff7b1aa816d,32,148
3c3e6068bce519f35930def016c9d73f95625be32a287aaff0428fc2389187ea,32,148
2636f7b79fdb967046fd9178f7b9de0140697690f8c16dcc80bf6801847a345b,32,148
7e4096e9ed31d927326d618ce3142b2f62d90ee86fe6f3145dc128447c3e1d70,32,148
f8bfe3ae885c7099d72c32a02d8c423ed446a8b7f53c05549b20da275b7317ea,32,148
726be24fc9e4628eb7068781406f6e08d92ebcef46f09179aeb7bfbf182c18ab,32,148
c52d9d78786e9e04a0f6fac5cbe19f8b99c29f5939352b0b31e70695045bc64d,32,148
2da7414ecb477377d85ac180dc7596f34479b23e63168609d0345fc95ead62de,32,148
fd44d5b7cf8e052a131350a53a73af459e29431e154caad77af125465cbee849,32,148
c672686f2f44282c3e31cd28559857e2406b7b0ec47c49412ead80d8a6b15c88,32,148
dbf792f4459a4b6769bdabc2df79cdbad45fbe7b97615a3dad58885301724bda,32,148
55d12db5a1f57a1ffe558ca40dd399e97fbc91bb91bf805a0df9b7395e47b860,32,148
4022cb0f052d8e2c73ed234c28afe20b45ce57073649061430e1498126ab7559,32,148
609ac3232d765bcb3ce8431f0358b0953f1e9e4fccb42ada19f29205dd3a0fdf,32,148
0c5b026af2c9c454ccf613bae04327f02c175c1ec575a33d3056a5b688aa4953,32,148
f2ad37d862312a8da36f9d508442e23da87f430c5a3134f1f8b93254676fda49,32,148
ee9db14bcf5b9cbd2990e5b75fc68c2dbfbc7ca3c9ffc3b151da892244ec553e,32,148
93a89ebaff6b6da98033e4dbb44cc8134aabc9e831bf67ada13ccc6f2592e9e8,32,148
2dc885300a1639cbc1f7eb4da3111c8d8885abe80786867046925b90db427849,32,148
2959a8a00557eec0a8d47af0ff4b25eec25f377b5b23dea818be7977e9f5aa8a,32,148
70fc5880af496b5febfb4f474cd7acb4e804bb2c06c09f70e93172c297f95d8a,32,148
9e83fb4adb456144d748ec0d9a96480494991cf791a079918d7607de36af8c25,32,148
5df47de7f506115c90458225b451884acdeb8baa9cd2fc17ebfcb66b9130ff1c,32,148
58e4f3ab7a83e1f304c6669d0f659344aed36e3fb7044a45d1a12f771cfc05b2,32,148
6ba8014672f143ce8591defcbd85dd9339039283e68ae0aad340527322d02ee4,32,148
527e8b1533e92da0f818633edd0994da7f043b09160708d655bc889b989a5b68,32,148
b3b9dcb989104f50e2145e3ac01649ab3b1037723d4a03dd917f3ca9750c6745,32,148
66fa5f0c3177ca4dac51e55e690b1a3d200fa97a2c5c6be106a006630640beaf,32,148
7ad9fe9244b9f3c6839fde279145eedcb89a9f30c62a594956fa9aa16f35ef69,32,148
02e839c3d7a282ade3fa4af6468ed4c0e44acf12b73491c9deb587a7748e5246,32,148
ed6bcfec60018a1a6e8b3b0cb4fa804922e0bf1a2728074aca3172c7e20c26a5,32,148
32abd6af065566e9822a43288b7b486937bc35519d737a7db6cc30e6b2d29c9d,32,148
e950603dc5f1901648fb4730fc33b87626b1ab3d49dd0f991fe17b01014f2be8,32,148
d8dc59185e6c245fd31895aaa121488cd3cca4193d25afc3636951843f8f803f,32,148
9a8950905dda962c9a31e32a6bf79dabffd86f70fb8bd496163854a196e6caa0,32,148
d0e74b5a90d462d4b5391f3eee77b108c443ebd214bea369d8f2131a39679cb8,32,148
41a02d1865f80851af89a18d746149b10f20d89fbb0d20925118e954ddc7074f,32,148
aa50d3c879a96a1514a1caf235c472128328958a63e6ea362dc794e04f253c61,32,148
d4a28701c370dda2e8779c183adbc38ed4c945137cb784492b2e44ffdadde3a4,32,148
a24cfe17d7ec0cc048034d8d57f3ff7eea4f222c9e957c94f3bf6fb95856fddf,32,148
d57015512b3a23eb75aff1f82c2009f1a96078887028bedb2b6426e5f76fbe55,32,148
6949f1cac4225af57a047a23606c5a9819246afcdaa25d80ff04ae467e7ac746,32,148
488439849e64c06f875faae507a3b42268e78dbfff94660a0c35da3c31340942,32,148
af622c9526d4706b8b7d15a89d1b28f77f9e6381e2ce6ace66859484feb62027,32,148
96e3ce333c2c878c9bf59ec94a30522576d40a5f42cd1f55d780976c034f9247,32,148
cbedf87743d171e36442092de395e7f261f01b06083eafbcd709bf776dcc96da,32,148
5a8afe2425e61c66495b85d283babb34ec11e9e040c862250f45c885e8b6cfb4,32,148
396e891b068d21baa33e483d69a7d6ee67b32863fb5fb01aecde8fd60fab0dd7,32,148
d0fabd156e8b3ad4b5c32d7bc1ad6d6d266570a1ae7e16cf142a287598b53b25,32,148
d663780cf4a0f8fafa7fb9f2a42dda8baceacf6e09a3c883f250194ee6475a8f,32,148
a2f879a4d587beb719d029cbe3c76fde36ca949adf1c4137b010a19534efa92d,32,148
96399e2814cfe9080f256fd4081aa42cad69cbea313b56d0d193aa3c9d47af5b,32,148
40166782dc982179e5d218a72bf5cd2b0352dc399ac7bb4297f3e9d0b1027edc,32,148
d1706dd504db596d7ae5931920326a8a7711d96c439187f967f256105d65ecae,32,148
8b9880b652b3c95fe95f3989f4fdda8e1dd6de51d7edfdf1f8c9bacf5795efb3,32,148
4772fbb0d44aa50159436dcf13c0e16cbde81028c1afbb2c84dd59f4ee7e1d5a,32,148
c731931c5e626d7bc050893239f95dcb0711c563abea131de06f323e7d36a76a,32,148
7950ad9f307b63714ad19c147a7480bbfafba99333d2188247e94379bf84536f,32,148
5400b1beff9c9e525faf9f3bb8a6ca07d42b85a9a3b974921dab6b829a9f391f,32,148
bf21478679d311d2497fc6e0b6a113bb5a4ae160db68741dbbd205478d8274aa,32,148
e738d8470a8d11a7a6d3dd7741f295c0dc3fd6779ed9d76ea7325fd1ee277891,32,148
ecfa8cf0366fae7b39a7f2548d30af2d9f9fd1c40ecbc0142baaaea12108b192,32,148
4b3e3701499045820d85a5f023ca82940b50d4bb315ff08fc3f2e994a9d3631b,32,148
f0ed88eb1fa242aae8e9b36d247e4e726e224affdefba3057bd7731ffc1fdacd,32,148
e798649d331eee164e634ec0dc22d63e27c8b19daa88acb264ffc4f76d797335,32,148
b4790b1f3c2ee07eb883a4019bf8765742d485dab5c1289a698c389b1da56e7b,32,148
3b7261886f1c6665e5d9db97631b3225a5792deb409e05f5ce8c92ec0cac9479,32,148
62fde71bb0f1e1f0ba87270a1e4980f67891fd9e18f44c1e97e80ac54d70cfbc,32,148
1910a75c581d49b38a6211c7751e40eac6b876c8c6a5782f56d043e19323b826,32,148
88558caf85763c5c4e5ea69becc0cd9b74a735fcc1cf21d0b0049a56dc1b55af,32,148
cfd35fd01d315e5abd87aa7838221affd34641650ac98e527e197ad8455d2043,32,148
31ac69353ddc40cbd7a3d422b2738467c37b446abbc61f418b1500f5533d5347,32,148
ba12fcfd1a4af9b841a7988d175e5ffbfa86a61e970c2f6bb685553808d18cd8,32,148
096ea9eaac04d57930c725e37b4b71c1f439e8fcb6f5cf35280eea7fa2f88bd3,32,148
a23c12b8ee83c7358c6c50e67dd89c0b8a2797dd9cf3d6c19b392f5af321dcf5,32,148
9517ef5de49b7fd26edf373aba1fa73f2c812c0d863b3767b8d9bdf595f6647e,32,148
57e554877517ad572cb5a0daa33eebb12f5e978520984db33ca9ba8bfe62284c,32,148
8ce57e006d2aabada5c52cb6515f8caa5083309c295bffea23cee16bca9a884c,32,148
3925613d43d58d4350e0959577de6b1960e8f986c56315fd62c8a1d01d4b8022,32,148
a8ac065b91c91768935ff89828834df540491035dc5b21bb756c9ea76d7cca6e,32,148
5d256b625f8b7a860ca0a0811fe48a4fa3839fc00fb53196ec5a001974d3626f,32,148
699414b481314ff935c0c1fc1ccb0ef46de3a36f46d1f479b8411449a0b8df68,32,148
52bafa5eed54e985c88fa9735229eed5c3e9662b9f3d4b61aa6afef82bd884e4,32,148
393105b7d6ad339775f7995263464622f31da9e5fad4d570bd6e1f04d8527d52,32,148
b79cc3e2878a8802acb9bcb5f7ffc5e5e220d9a12c72ad53334bd187cfd2f258,32,148
16c80ca73f614d4eadc7e12457063ac5494459e6c3ae77f9210f9f335ada822f,32,148
567dda16024c5b6ce1406200bf70bceba580c22def18511685f4d83e7c19a152,32,148
ed8fdc6296464380c455746066df87d3cf16d2756a56556cb215d600482551de,32,148
fe1f76ddb2174b8c2213474a4b0f59a59af1f282a6dc7e12fbb71303b4446019,32,148
a1139dffc7c4a464307a6822b22c84603f82155cf001076a37a57b22f76982ef,32,148
197e8b53f1e6e73925e48320f0f9156766a160809ac542a0af6250875beda0ba,32,148
2c23f74367f8e9f735606ea32ca325ce39e7a58073e9922d34506bc7200dc9f1,32,148
ff01ad1b3d85b71bc38769bef5ad216010d23c55f17feca889bbf76f2c14d9ee,32,148
745da542095667afdaabeabc282f9f1450aa5aa6f3ce15cb57c946b65c199372,32,148
fb3e988e3b100dca93db67e07c9c5ac729ca70779cf1453ef0fa93dc48118249,32,148
d2449ecac2dab3878c0a838285d477f49fa7eb0a88b244fc0cddf3eeaf36eb38,32,148
17c7d90a6ed41cb29c0b0933380c6273326f6cc810494e8cba0a3b78a78cd97c,32,148
1de215b7f57a7d81596edd6da90358256bf06395dae0de3df30cd5bd499249a2,32,148
d62d57ee297d608965c54e2bc27c48924eb75e30d7ac9a3e92a531f0f294e6b5,32,148
c9682e806dd97e14193af6c795d3af3206c1cafccfd15b9d7ed993f44491e3da,32,148
fddac746e8bff724b3dd6e158f10568e7cb5ac4c5e225034a9dc7acc0e685840,32,148
22172956b07d3bab7113aa8d74ab7c3921072273673404fed97ac7dd7d1c8d3a,32,148
9d6830ac2c591000fbc7eeaf4cf29cdda0c9f12dc146e0da0c23d1ba50111790,32,148
e610d3b66a6e97587d1f5475264b07d04204f8b2b3f2922ea4f3dcee2cb1270c,32,148
219bd79c9579e0cef567f3bc42f082f20814b1dbcad01a86425053aefe9ec3a3,32,148
f3dd944c9c701746fbbc12e30c21fbaee35f04534afbdb15c37b14bffc1a9012,32,148
726bc8e4c0898ff4ed73b8c8c213da84aa1512c5c9e0f7853bb3134fb618f404,32,148
0bc442a0d5fb948e7550024f178d2d7292328252d8f79128e0378272b516a6d7,20,122
6b2f88613c156ce9440bba180998e9cbb326993bd2a9e382fd09f9b929a3570f,20,122
c7df18b56380be9622046a84d63ea489bae095a909128b0b6ace878cffdd10ae,20,122
868b65c059b028160bcfe81be6d23e3ac81fe314c964d9a53c61bfd6bac0e7b6,20,122
cc72f064d7ba3cca056d3847dee3d6115142007c201a46836e1496cfcafeb54f,20,122
4ef8491b668dd70cad1140d399d45a6c99f3de62e7917e4a9e0fed7bf9a99d84,20,122
447cdc5a379346eafc19fda6f2ba12015fef24a7f3f7071cbe436abc540b40eb,20,122
59a7074a9519879b14e0c9d98cb4a351417fd9534312f48e7495d62a98c8205a,20,122
0d8cfe9bc93467aff14bc979282ad7e2fd55bf635abdaaa56b86e2f02ff40151,20,122
d0add32365d159ede6cb845db2412d8e01cbca3dbbe6a031d79bbaf048a61c8a,20,122
f67a62728f34a82dc0a1aa86cbbc7c3df3490be8367e1ca90320a2f3e8f973af,20,122
10a695936db39569c7c9c751ec9a928326178df94a3b886b854d34744956274d,20,122
c411e5352066686fa7fafdd6fa4c190d1d077e2936586f00c5219e7108fdabbd,20,122
19da58025ff0d5be1c83c6e2645b2ebcb02ef0d0d917dced4ad5631d71a416ac,20,122
3adf1d8997bd48975767863d7bbd44e57b62fb0473df674693ab03fe7db9ee50,20,122
4df26c54bce8a4bd1ee9c666f8f39c2579db2a534faa90720c8b0c7b1724691b,20,122
04b40e81fd5761ee94b4239e90454d432db6e5d81318654f40bb1b92b42efa41,20,122
947c31fd35aa1e1c1668f2334efcd6349307375402c24c3a7f8b7448bab2e872,20,122
f1d9393e949547bd02afbfd69a73f91d2650923d4e69f00066d154fcda1883b4,20,122
c9b0af574151bab0ca55491c853e4f968ea44c6073716e5b72f61707066bdb37,20,122
13ada508c654ef2c17a5da037654cd9c5134cbf397666e21b8ad6ecf629d390f,20,122
695d5e653cd501636bbbc46a45cedc58c3434041c19bdf7d41fe67e491e881dc,20,122
eda398ff8691f745dfdf6f18266260b663b71c92324b3bc62b3a0e520aba1301,20,122
c8a99b59ac7eda242423edb8601964f99f83710e1937e35d674d4e8055379260,20,122
c6b072759826ceef97e55b4a62d98fac9d03c481678e34c0d13e4f058d8c5b1e,20,122
9a9a9a6a3bcb99f52d4e2fa47cdf088877521d4ce4e0a0874ea19b44322115d9,20,122
381006c873cbfde2bb099106c3e509139956465d348111266ed348bd83eedee3,20,122
053eea53329f38118ea3b9b2027b0ce15ee09f7a9b119a76e04af770d9834162,20,122
cf3109bb7f441aab5450897061e489a7f854dd2cd04a489e64c1d98be65e70a9,20,122
69f8801d20d0116650ece6c885e1ee25bdb2080439a1570e087aac0f96636b24,20,122
fdde8b28b4ce15cc07231f6887572dc4babd3da1af0861a5e673eefe9ac54839,20,122
c9d7eb6400b5b94964b32a7b39f03d7ef2ab134b8b62108d8452ac9ddff4bb7c,20,122
12b206a53f40e89b85c250be6e8265d4038243736fe1f2ed8f96857e6c3b24f1,20,122
aa7a3c8f838e0b52f41d4cff86b415cd54af22186501ed30bacdbd5b7f03a760,112,72
160a26d535eeb455fa63791cc2c9982f71b058043334125b2b8492ab58388209,112,72
ee467a0a8bab8df4ba5659a62cd6faacfb0f57d3c8e9e91b8008309bbd551dde,112,72
edf783254c6bd8b42302e09bd9e5a240a36d46ec819d6a7f9a7694d4979e022f,112,72
5dd5ef4f7e82b92fcbe26e518f769f22e990651b4b6e9dbeaa1844015bc68902,112,72
7c760334d90633ce7a876b6db01f0c2c8add4365d65a3d8fb81c51ccd4c6cdf9,112,72
16eba9f6cc0f5340ca6420fa4f78719f647ba3986ad5f69e8e71e7b12b3f5380,112,72
660f9890b89c6199c45eb97ebc909a2c7f66038d221c5ed27e6f334df854da52,112,72
a60278cbdc0321c3c45a08f2d3ec0285e342965138cab12935cbe6973a6e6e16,112,72
c6b4cb99a6222e32abef1bcdeba2466bb002f277e03345b63ce254266655e666,112,72
2e92169755553e812003e4cb87c7260bd118d4cd59a926d4fc221168450fdaec,112,72
7f0308fa99e9ffb14d4ba00865f2d958897d942a69e74cee31e6820879386bd6,112,72
b6159ece877b7d9c87521611e26368f4789c1731717628b90119d6afe3678eea,112,72
eae7479d44100ffdfbd7b6866248e84a477454e7ba9f012c0923593208217e7c,112,72
3642ffa809f962f3ee4d834094e147c5d1c7cb447370f749a65efafbe4ca8948,112,72
986f78ef7d5faddea8bf4f42954516030e076a349c264fd80af5e092252202d3,112,72
8b3a6378df600155595142ca32822a1a308756b072d855e56f505a3d1a9f2e32,112,72
5d2e81bcdc095dfce097f6a95b1c151c992e83618756350af45b1ac9f3de7c91,112,72
1ab7cf4123f0b52f74bad629c7848ec1a85210ab84be14b2f8cfe31348a9d640,112,72
5d4b7bf1fd9fd4732af01e78c8c489f5daabdcffa9039d3a0948777e4ed36ac7,112,72
6e80bbd5a6122b2ad4d048e9b6acee12d93dd8b5d4d152bce4ddd6f0bc115c25,112,72
0b666e553475e8ac05863ba95d97ea848542409bac648e025412f58a570fafca,112,72
6113f56f8bcc44e019b3cf476cf5aa53170b1b204ca25b2f4ca3c880887879e5,112,72
2c3ed5f4c0fc25bc501469d5df335ad55a2aa7904fb1074d1a351e7c34f314c5,112,72
74ca7b94dd01ebbfd4c34e367dfe6382ad367ffcea1d3dd653b43c0ce2b1fd5e,112,72
1d1115accf6e57214187a7393dae86d063119dddf5d54283035185271ad46ade,112,72
d29ab5d4a7b01141930878ca49390c994cd58bbe740669706f061222c0820688,112,72
e3e9b2e24b664f24ab2d9c7e49245eb8120254e5acd02e42e55ca9349e34cfbe,112,72
2152681bb49727f572bd1cd97c15a627ccb1f45c93cf158479cfe27ceec3c87e,112,72
35c710cda25dc0a9106f384c6dd07b7b18e109e7bfeaed07ef31fe0ced546928,112,72
0ce8863d9fae5d6eb222d3ec6999feacb04646c91a488e1409465487156cbcb2,112,72
ebb0c60691ab14f5d19337b2a5e8ea2cdce4221c32a4dabb17b79e6ae6aae29c,112,72
86fb54708bd1ab710be24a38c2e88334054b64275d10294473c8098033b891d8,112,72
44bbf9173fd468eda9e239b818774c4725ea84695826a669b67d3f2a796d59a0,112,72
abad370c9879f893cb5e1e1a9595a451823eca28a0f2e55ebe38263c12e53217,112,72
24b3d4a61049fea4ad2caa9b903506fa8009986b971ac2e1b60cf1021208639e,112,72
a41981e733592f20f651c4d4104e7eff0385dad7b2135701d83c7ff11651e0a6,112,72
7e7fbb87b5a8d9b9606b76d5fe10fdf081a078cdaed696ce1bfabc14cea8ea0d,112,72
d45ac202d7c046164a916e59403531ee59b7f159107bf206a523e436c5554f66,112,72
